id,status,latency
1,200,0.124102
2,200,0.010967
3,200,0.013876
4,200,0.010121
5,200,0.010936
6,200,0.010238
7,200,0.010977
8,200,0.009967
9,200,0.009582
10,200,0.011390
11,200,0.009881
12,200,0.009597
13,200,0.010147
14,200,0.010624
15,200,0.010385
16,200,0.010149
17,200,0.010486
18,200,0.010499
19,200,0.010996
20,200,0.009786
21,200,0.010522
22,200,0.009712
23,200,0.010250
24,200,0.009917
25,200,0.009658
26,200,0.009709
27,200,0.009655
28,200,0.009636
29,200,0.009622
30,200,0.009469
31,200,0.009593
32,200,0.010758
33,200,0.009617
34,200,0.009841
35,200,0.009516
36,200,0.009694
37,200,0.018424
38,200,0.009607
39,200,0.016992
40,200,0.009838
41,200,0.009200
42,200,0.009617
43,200,0.008849
44,200,0.008808
45,200,0.008836
46,200,0.008725
47,200,0.008752
48,200,0.008794
49,200,0.010781
50,200,0.010674
51,200,0.009573
52,200,0.009585
53,200,0.009488
54,200,0.009228
55,200,0.009459
56,200,0.010974
57,200,0.009325
58,200,0.009572
59,200,0.009642
60,200,0.010097
61,200,0.009314
62,200,0.009770
63,200,0.010675
64,200,0.009899
65,200,0.011197
66,200,0.009668
67,200,0.015270
68,200,0.008622
69,200,0.009480
70,200,0.010921
71,200,0.009039
72,200,0.008373
73,200,0.008183
74,200,0.008080
75,200,0.008670
76,200,0.008585
77,200,0.008340
78,200,0.008222
79,200,0.008608
80,200,0.008789
81,200,0.008269
82,200,0.008558
83,200,0.009067
84,200,0.009114
85,200,0.008064
86,200,0.008636
87,200,0.008238
88,200,0.008505
89,200,0.008774
90,200,0.008349
91,200,0.008819
92,200,0.008430
93,200,0.008339
94,200,0.008488
95,200,0.008033
96,200,0.008152
97,200,0.008390
98,200,0.008159
99,200,0.008647
100,200,0.008342
101,200,0.008697
102,200,0.008368
103,200,0.008813
104,200,0.008498
105,200,0.008639
106,200,0.008329
107,200,0.008142
108,200,0.008118
109,200,0.008394
110,200,0.009233
111,200,0.008173
112,200,0.008864
113,200,0.008556
114,200,0.008562
115,200,0.008884
116,200,0.008490
117,200,0.008004
118,200,0.009014
119,200,0.008607
120,200,0.008255
121,200,0.008447
122,200,0.009484
123,200,0.008458
124,200,0.008327
125,200,0.008018
126,200,0.008039
127,200,0.008322
128,200,0.008759
129,200,0.008435
130,200,0.008767
131,200,0.008312
132,200,0.009067
133,200,0.008133
134,200,0.008371
135,200,0.008903
136,200,0.014068
137,200,0.008220
138,200,0.008497
139,200,0.008371
140,200,0.008719
141,200,0.008845
142,200,0.008519
143,200,0.008449
144,200,0.008121
145,200,0.009224
