id,status,latency
1,200,0.067805
2,200,0.009974
3,200,0.012369
4,200,0.010439
5,200,0.011147
6,200,0.010060
7,200,0.009822
8,200,0.010050
9,200,0.016712
10,200,0.010346
11,200,0.009930
12,200,0.009900
13,200,0.010044
14,200,0.009613
15,200,0.008970
16,200,0.009411
17,200,0.009350
18,200,0.009559
19,200,0.009418
20,200,0.008999
21,200,0.008870
22,200,0.009221
23,200,0.009143
24,200,0.009091
25,200,0.012617
26,200,0.009339
27,200,0.009849
28,200,0.009486
29,200,0.009395
30,200,0.009503
31,200,0.009310
32,200,0.009364
33,200,0.009354
34,200,0.009200
35,200,0.009327
36,200,0.009512
37,200,0.009420
38,200,0.009847
39,200,0.009623
40,200,0.009727
41,200,0.009694
42,200,0.009643
43,200,0.010398
44,200,0.010409
45,200,0.011095
46,200,0.009935
47,200,0.009769
48,200,0.009752
49,200,0.009777
50,200,0.011177
51,200,0.009609
52,200,0.010203
53,200,0.010773
54,200,0.009070
55,200,0.010282
56,200,0.009768
57,200,0.009105
58,200,0.009253
59,200,0.010655
60,200,0.009209
61,200,0.009723
62,200,0.011489
63,200,0.009723
64,200,0.009379
65,200,0.009535
66,200,0.009611
67,200,0.010374
68,200,0.009895
69,200,0.010980
70,200,0.010483
71,200,0.009673
72,200,0.011498
73,200,0.011414
74,200,0.009924
75,200,0.010211
76,200,0.009854
77,200,0.010552
78,200,0.012281
79,200,0.009517
80,200,0.009799
81,200,0.009437
82,200,0.009844
83,200,0.009875
84,200,0.010388
85,200,0.009600
86,200,0.010064
87,200,0.010131
88,200,0.009747
89,200,0.010785
90,200,0.009390
91,200,0.009934
92,200,0.009769
93,200,0.009795
94,200,0.009331
95,200,0.010965
96,200,0.014625
97,200,0.008420
98,200,0.009185
99,200,0.010542
100,200,0.009574
101,200,0.009593
102,200,0.010604
103,200,0.010047
104,200,0.009439
105,200,0.008449
106,200,0.009074
107,200,0.009370
108,200,0.008535
109,200,0.008595
110,200,0.008471
111,200,0.009431
112,200,0.008244
113,200,0.008347
114,200,0.008345
115,200,0.008509
116,200,0.008448
117,200,0.008632
118,200,0.008766
119,200,0.008689
120,200,0.008846
121,200,0.008634
122,200,0.008735
123,200,0.008909
124,200,0.008738
125,200,0.009091
126,200,0.009343
127,200,0.008624
128,200,0.008782
129,200,0.009426
130,200,0.016863
131,200,0.009069
132,200,0.008381
133,200,0.020487
134,200,0.009017
135,200,0.008628
136,200,0.008320
137,200,0.007717
138,200,0.007892
139,200,0.007649
140,200,0.007754
141,200,0.010640
142,200,0.007846
143,200,0.007809
144,200,0.007734
145,200,0.007643
146,200,0.008210
147,200,0.008722
148,200,0.008156
149,200,0.008266
150,200,0.008230
151,200,0.008318
152,200,0.008155
153,200,0.008133
154,200,0.007750
155,200,0.008707
156,200,0.008640
157,200,0.008491
158,200,0.008622
159,200,0.008517
160,200,0.008794
161,200,0.008458
162,200,0.008609
163,200,0.008943
164,200,0.008597
165,200,0.008266
166,200,0.008715
167,200,0.008082
168,200,0.008178
169,200,0.008137
170,200,0.008397
171,200,0.008877
172,200,0.007946
173,200,0.008544
174,200,0.007775
175,200,0.008105
176,200,0.007668
177,200,0.007904
178,200,0.008037
179,200,0.007811
180,200,0.009969
181,200,0.008630
182,200,0.008900
183,200,0.008971
184,200,0.007988
185,200,0.008338
186,200,0.008204
187,200,0.009530
188,200,0.008499
189,200,0.008798
190,200,0.008622
191,200,0.008786
192,200,0.008857
193,200,0.008948
194,200,0.008312
195,200,0.008814
196,200,0.009358
197,200,0.008153
198,200,0.009023
199,200,0.008736
200,200,0.008430
201,200,0.008713
202,200,0.008413
203,200,0.008589
204,200,0.008627
205,200,0.008493
206,200,0.008461
207,200,0.008524
208,200,0.008241
209,200,0.008230
210,200,0.008783
211,200,0.008288
212,200,0.008350
213,200,0.008967
214,200,0.009367
215,200,0.008588
216,200,0.008487
217,200,0.008515
218,200,0.008710
219,200,0.008429
220,200,0.009352
221,200,0.009040
222,200,0.008889
223,200,0.008433
224,200,0.008438
225,200,0.008390
226,200,0.008782
227,200,0.008096
228,200,0.008533
229,200,0.008966
230,200,0.009001
231,200,0.008695
232,200,0.008342
233,200,0.008638
234,200,0.008568
235,200,0.010633
236,200,0.008695
237,200,0.008833
238,200,0.008363
239,200,0.008773
240,200,0.008682
241,200,0.008488
242,200,0.008585
243,200,0.008145
244,200,0.009030
245,200,0.009472
246,200,0.009110
247,200,0.008343
248,200,0.009101
249,200,0.008899
250,200,0.008271
251,200,0.008641
252,200,0.008400
253,200,0.008150
254,200,0.019317
255,200,0.008389
256,200,0.008966
257,200,0.008954
258,200,0.008547
259,200,0.008268
260,200,0.008097
261,200,0.013436
262,200,0.007655
263,200,0.009929
264,200,0.007578
265,200,0.007679
266,200,0.007692
267,200,0.007825
268,200,0.008061
269,200,0.008123
270,200,0.008054
271,200,0.007920
272,200,0.007870
273,200,0.009178
274,200,0.009255
275,200,0.007767
276,200,0.008450
277,200,0.009120
278,200,0.008472
279,200,0.008584
280,200,0.008387
281,200,0.008245
282,200,0.008724
283,200,0.008335
284,200,0.009079
