id,status,latency
1,200,0.119140
2,200,0.010968
3,200,0.014520
4,200,0.012789
5,200,0.012869
6,200,0.012395
7,200,0.012224
8,200,0.013756
9,200,0.012672
10,200,0.011758
11,200,0.012402
12,200,0.012422
13,200,0.011952
14,200,0.012367
15,200,0.011835
16,200,0.011574
17,200,0.011954
18,200,0.011807
19,200,0.014822
20,200,0.020238
21,200,0.009142
22,200,0.009222
23,200,0.009199
24,200,0.009087
25,200,0.010248
26,200,0.015185
27,200,0.009086
28,200,0.008766
29,200,0.008987
30,200,0.009028
31,200,0.008853
32,200,0.009844
33,200,0.008802
34,200,0.013730
35,200,0.012484
36,200,0.009080
37,200,0.008841
38,200,0.009349
39,200,0.009091
40,200,0.009613
41,200,0.009183
42,200,0.009440
43,200,0.010532
44,200,0.011269
45,200,0.011488
46,200,0.012164
47,200,0.012347
48,200,0.012257
49,200,0.012419
50,200,0.011974
51,200,0.012301
52,200,0.012293
53,200,0.012263
54,200,0.011736
55,200,0.011986
56,200,0.012161
57,200,0.012036
58,200,0.011727
59,200,0.012042
60,200,0.011703
61,200,0.011947
62,200,0.011759
63,200,0.011811
64,200,0.012100
65,200,0.012186
66,200,0.012185
67,200,0.019756
68,200,0.009488
69,200,0.011870
70,200,0.012116
71,200,0.011331
72,200,0.009425
73,200,0.009694
74,200,0.009788
75,200,0.009354
76,200,0.009397
77,200,0.009485
78,200,0.009707
79,200,0.010251
80,200,0.009738
81,200,0.009871
82,200,0.008844
83,200,0.008860
84,200,0.009461
85,200,0.009361
86,200,0.009846
87,200,0.009543
88,200,0.009495
89,200,0.009354
90,200,0.009539
91,200,0.009549
92,200,0.009229
93,200,0.009209
94,200,0.009484
95,200,0.009380
96,200,0.009758
97,200,0.009759
98,200,0.009418
99,200,0.009821
100,200,0.010287
101,200,0.009722
102,200,0.009520
103,200,0.009559
104,200,0.009548
105,200,0.009192
106,200,0.010205
107,200,0.009386
108,200,0.009307
109,200,0.009284
110,200,0.009346
111,200,0.009572
112,200,0.009732
113,200,0.009450
114,200,0.009640
115,200,0.009172
116,200,0.009951
117,200,0.009924
118,200,0.009323
119,200,0.009754
120,200,0.009416
121,200,0.009572
122,200,0.009630
123,200,0.009594
124,200,0.009410
125,200,0.009389
126,200,0.009526
127,200,0.009706
128,200,0.010092
129,200,0.009665
130,200,0.009452
131,200,0.009792
132,200,0.014305
133,200,0.019436
134,200,0.008340
135,200,0.008730
136,200,0.013785
137,200,0.007391
138,200,0.007407
139,200,0.007539
140,200,0.007385
141,200,0.007517
142,200,0.007660
143,200,0.007537
144,200,0.007545
145,200,0.008003
146,200,0.007897
147,200,0.007907
148,200,0.008352
149,200,0.007869
150,200,0.007478
151,200,0.007986
152,200,0.007513
153,200,0.007676
154,200,0.008100
155,200,0.008868
156,200,0.009160
157,200,0.009425
158,200,0.009244
159,200,0.009587
160,200,0.009618
161,200,0.009612
162,200,0.009418
163,200,0.009227
164,200,0.010393
165,200,0.009421
166,200,0.009499
167,200,0.009248
168,200,0.009614
169,200,0.009729
170,200,0.009016
171,200,0.009117
172,200,0.009569
173,200,0.009543
174,200,0.009282
175,200,0.009367
176,200,0.009531
177,200,0.009577
178,200,0.009569
179,200,0.012994
180,200,0.009233
181,200,0.008696
182,200,0.009386
183,200,0.009725
184,200,0.009604
185,200,0.009415
186,200,0.009521
187,200,0.008225
188,200,0.008658
189,200,0.008976
190,200,0.009502
191,200,0.009659
192,200,0.009847
193,200,0.009860
194,200,0.009537
195,200,0.009672
196,200,0.009972
197,200,0.009340
198,200,0.009254
199,200,0.009363
200,200,0.009494
201,200,0.009331
202,200,0.009342
203,200,0.009470
204,200,0.009444
205,200,0.009725
206,200,0.018259
207,200,0.009406
208,200,0.009791
209,200,0.009368
210,200,0.009253
211,200,0.010724
212,200,0.010032
213,200,0.009806
214,200,0.009507
215,200,0.009602
216,200,0.009471
217,200,0.009548
218,200,0.009542
219,200,0.009363
220,200,0.009600
221,200,0.009550
222,200,0.009504
223,200,0.009544
224,200,0.009414
225,200,0.009410
226,200,0.009552
227,200,0.009501
228,200,0.022643
229,200,0.009851
230,200,0.009363
231,200,0.009346
232,200,0.009174
233,200,0.009302
234,200,0.010339
235,200,0.009336
236,200,0.009602
237,200,0.009204
238,200,0.009601
239,200,0.009633
240,200,0.009448
241,200,0.009469
242,200,0.009159
243,200,0.009521
244,200,0.008980
245,200,0.007927
246,200,0.008943
247,200,0.017924
248,200,0.007918
249,200,0.007331
250,200,0.007336
251,200,0.007359
252,200,0.007401
253,200,0.007604
254,200,0.007678
255,200,0.009615
256,200,0.008461
257,200,0.007693
258,200,0.007403
259,200,0.007375
260,200,0.008042
261,200,0.007894
262,200,0.007792
263,200,0.007968
264,200,0.008498
265,200,0.008669
266,200,0.010833
267,200,0.009275
268,200,0.009390
269,200,0.009574
270,200,0.009171
271,200,0.009287
272,200,0.009602
273,200,0.009586
274,200,0.009582
275,200,0.009316
276,200,0.016751
277,200,0.009545
278,200,0.009656
279,200,0.009664
280,200,0.009381
281,200,0.008991
282,200,0.009486
283,200,0.009310
284,200,0.009753
285,200,0.009168
286,200,0.009794
287,200,0.009271
288,200,0.009593
289,200,0.009261
290,200,0.009489
291,200,0.009139
292,200,0.009637
293,200,0.009554
294,200,0.009400
295,200,0.009680
296,200,0.009513
297,200,0.009655
298,200,0.009447
299,200,0.009198
300,200,0.009640
301,200,0.009499
302,200,0.009506
303,200,0.010010
304,200,0.009702
305,200,0.009587
306,200,0.009424
307,200,0.009342
308,200,0.009442
309,200,0.009243
310,200,0.009430
311,200,0.009435
312,200,0.009317
313,200,0.009570
314,200,0.009576
315,200,0.009487
316,200,0.009382
317,200,0.009424
318,200,0.009334
319,200,0.010709
320,200,0.009502
321,200,0.009399
322,200,0.009347
323,200,0.009649
324,200,0.009337
325,200,0.009574
326,200,0.009725
327,200,0.009599
328,200,0.009340
329,200,0.009283
330,200,0.009495
331,200,0.009677
332,200,0.009386
333,200,0.009575
334,200,0.009534
335,200,0.009987
336,200,0.009514
337,200,0.009748
338,200,0.009510
339,200,0.009116
340,200,0.009057
341,200,0.009282
342,200,0.009520
343,200,0.009562
344,200,0.009286
345,200,0.009981
346,200,0.018127
347,200,0.009411
348,200,0.009170
349,200,0.009441
350,200,0.009512
351,200,0.010196
352,200,0.009469
353,200,0.009689
354,200,0.009199
355,200,0.009384
356,200,0.010015
357,200,0.008107
358,200,0.008173
359,200,0.007829
360,200,0.008715
361,200,0.013285
362,200,0.007375
363,200,0.007428
364,200,0.007592
