1574103768327,true,129,160826160,60324021,0,75
1574103770795,true,128,116104712,53031578,0,67
1574103773304,true,128,114367016,58606353,0,82
1574103775827,true,128,106484248,45065124,0,68
1574103778343,true,128,105281376,39692563,0,69
1574103780883,true,128,95905016,32775499,0,68
1574103783383,true,128,105303560,35757078,0,73
1574103785907,true,128,95551272,38979282,0,65
1574103788407,true,128,96002728,38399413,0,67
1574103790987,true,128,96285912,46665716,0,62
1574103793443,true,128,97251472,47938989,0,73
1574103796027,true,128,97484984,37200564,0,65
1574103798567,true,128,96767776,41007646,0,71
1574103801099,true,128,97655656,36660192,0,73
1574103803560,true,128,97058864,34478464,0,74
1574103806095,true,128,96039944,39887062,0,65
1574103808607,true,128,95619504,38029139,0,69
1574103811135,true,128,97455496,40534514,0,66
1574103813639,true,128,95625232,32367524,0,67
1574103816155,true,128,97497680,32331723,0,68
1574103818703,true,128,97064976,36336501,0,66
1574103821215,true,128,97065856,32000153,0,68
1574103823643,true,128,96707200,36433902,0,66
1574103826175,true,128,97066736,33469734,0,66
1574103828823,true,128,97066912,34849736,0,67
1574103831467,true,128,97050432,41709798,0,67
1574103834023,true,128,96471456,40659685,0,67
1574103836619,true,128,97050608,40265171,0,70
1574103839155,true,128,97050608,34065955,0,69
1574103841703,true,128,97050608,39912152,0,70
1574103844271,true,128,95686904,33915399,0,65
1574103846823,true,128,97050696,39925429,0,64
1574103849391,true,128,97050696,35520746,0,65
1574103851935,true,128,97050696,32435924,0,70
1574103854435,true,128,95630776,39128496,0,73
1574103856975,true,128,97050696,41928692,0,70
1574103859499,true,128,97050696,47971418,0,66
1574103862051,true,128,97050696,51793729,0,68
1574103864547,true,128,97151432,41713853,0,68
1574103867067,true,128,97050696,33535148,0,74
1574103869579,true,128,96708160,38839650,0,66
1574103872131,true,128,97050696,34554776,0,69
1574103874684,true,128,97138312,36126234,0,67
1574103877151,true,128,97050704,37168098,0,69
1574103879579,true,128,97050704,43688864,0,74
1574103882015,true,128,97050704,35210452,0,86
1574103884388,true,128,97058112,37160355,0,70
1574103886815,true,128,97050704,32277727,0,64
1574103889247,true,128,97050704,31701582,0,65
1574103891703,true,128,97050696,40179820,0,70
1574103894127,true,128,97050704,40530609,0,70
1574103896659,true,128,97050696,46157774,0,61
1574103899095,true,128,96471640,44578807,0,69
1574103901603,true,128,97050696,35012135,0,68
1574103904067,true,128,97061800,37987167,0,63
1574103906603,true,128,97050696,32482553,0,67
1574103909111,true,128,97050696,41534455,0,70
1574103911643,true,128,97050696,38471164,0,68
1574103914127,true,128,97050696,35524766,0,69
1574103916639,true,128,97050696,32028865,0,64
1574103919155,true,128,97050696,34156582,0,67
1574103921675,true,128,97050696,40133389,0,69
1574103924158,true,128,97050696,42684214,0,68
1574103926667,true,128,97050696,39801303,0,72
1574103929179,true,128,97050696,37206038,0,72
1574103931687,true,128,97050696,32710077,0,63
1574103934239,true,128,97050696,33017387,0,68
1574103936767,true,128,97050696,34269655,0,67
1574103939279,true,128,97050696,33034982,0,65
1574103941783,true,128,97050696,35252185,0,66
1574103944275,true,128,97050696,37519186,0,71
1574103946803,true,128,97050696,41455008,0,67
1574103949295,true,128,97050696,39191796,0,64
1574103951803,true,128,97050696,38690228,0,65
1574103954335,true,128,97050696,32958470,0,71
1574103956815,true,128,97050696,41918623,0,65
