id,status,latency
1,200,0.119645
2,200,0.011304
3,200,0.009194
4,200,0.009142
5,200,0.009311
6,200,0.008866
7,200,0.009231
8,200,0.009954
9,200,0.009083
10,200,0.014406
11,200,0.016725
12,200,0.008087
13,200,0.007869
14,200,0.008245
15,200,0.007467
16,200,0.007649
17,200,0.011752
18,200,0.008007
19,200,0.007830
20,200,0.007649
21,200,0.007600
22,200,0.007723
23,200,0.007473
24,200,0.008005
25,200,0.008444
26,200,0.008382
27,200,0.007673
28,200,0.007884
29,200,0.008332
30,200,0.008697
31,200,0.008034
32,200,0.007986
33,200,0.007667
34,200,0.007607
35,200,0.008125
36,200,0.008018
37,200,0.007971
38,200,0.007743
39,200,0.007628
40,200,0.008097
41,200,0.008533
42,200,0.008500
43,200,0.007852
44,200,0.008385
45,200,0.008463
46,200,0.008836
47,200,0.007959
48,200,0.008537
49,200,0.008502
50,200,0.008535
51,200,0.008679
52,200,0.008906
53,200,0.009233
54,200,0.008950
55,200,0.008832
56,200,0.008738
57,200,0.009011
58,200,0.009694
59,200,0.008522
60,200,0.008670
61,200,0.008649
62,200,0.009069
63,200,0.008776
64,200,0.012440
65,200,0.008458
66,200,0.007561
67,200,0.007788
68,200,0.008072
69,200,0.007887
70,200,0.007466
71,200,0.007522
72,200,0.007567
73,200,0.007597
74,200,0.008383
75,200,0.008412
76,200,0.008670
77,200,0.008815
78,200,0.008432
79,200,0.008913
80,200,0.009064
81,200,0.008395
82,200,0.008080
83,200,0.008497
84,200,0.007910
85,200,0.008883
86,200,0.008763
87,200,0.008572
88,200,0.008682
89,200,0.008848
90,200,0.009124
91,200,0.008998
92,200,0.008909
93,200,0.008697
94,200,0.009069
95,200,0.009228
96,200,0.008708
97,200,0.008817
98,200,0.008770
99,200,0.008960
100,200,0.008907
101,200,0.008947
102,200,0.008536
103,200,0.009233
104,200,0.008976
105,200,0.009079
106,200,0.009341
107,200,0.009579
108,200,0.008857
109,200,0.008197
110,200,0.008600
111,200,0.008873
112,200,0.008175
113,200,0.008593
114,200,0.008037
115,200,0.008247
116,200,0.007594
117,200,0.011026
118,200,0.006888
119,200,0.007374
120,200,0.007643
121,200,0.008998
122,200,0.007755
123,200,0.007439
124,200,0.007734
125,200,0.007571
126,200,0.007341
127,200,0.007176
128,200,0.006854
129,200,0.007191
130,200,0.007639
131,200,0.008376
132,200,0.008323
