id,body,status,latency
1,0,200,0.069152
2,1,200,0.010461
3,2,200,0.008636
4,3,200,0.008573
5,4,200,0.008242
6,5,200,0.008011
7,6,200,0.009120
8,7,200,0.009061
9,8,200,0.008299
10,9,200,0.008230
11,10,200,0.008094
12,11,200,0.008215
13,12,200,0.007993
14,13,200,0.008309
15,14,200,0.007921
16,15,200,0.008171
17,16,200,0.009068
18,17,200,0.008572
19,18,200,0.008294
20,19,200,0.008241
21,20,200,0.008150
22,21,200,0.008716
23,22,200,0.008566
24,23,200,0.008794
25,24,200,0.008916
26,25,200,0.008024
27,26,200,0.008053
28,27,200,0.008108
29,28,200,0.008014
30,29,200,0.008021
31,30,200,0.008222
32,31,200,0.008070
33,32,200,0.008391
34,33,200,0.008026
35,34,200,0.008405
36,35,200,0.008426
37,36,200,0.008292
38,37,200,0.008934
39,38,200,0.008271
40,39,200,0.007898
41,40,200,0.008622
42,41,200,0.008698
43,42,200,0.010127
44,43,200,0.008053
45,44,200,0.008140
46,45,200,0.007955
47,46,200,0.008655
48,47,200,0.008140
49,48,200,0.008013
50,49,200,0.007976
51,50,200,0.008044
52,51,200,0.007962
53,52,200,0.007950
54,53,200,0.008306
55,54,200,0.007794
56,55,200,0.007351
57,56,200,0.007865
58,57,200,0.008400
59,58,200,0.008752
60,59,200,0.007987
61,60,200,0.007951
62,61,200,0.007949
63,62,200,0.007857
64,63,200,0.007938
65,64,200,0.007597
66,65,200,0.007868
67,66,200,0.007690
68,67,200,0.007618
69,68,200,0.008208
70,69,200,0.008005
71,70,200,0.007983
72,71,200,0.007967
73,72,200,0.008126
74,73,200,0.008415
75,74,200,0.008378
76,75,200,0.007743
77,76,200,0.008079
78,77,200,0.008461
79,78,200,0.008397
80,79,200,0.008282
81,80,200,0.008014
82,81,200,0.008198
83,82,200,0.008147
84,83,200,0.008336
85,84,200,0.007989
86,85,200,0.008566
87,86,200,0.008331
88,87,200,0.007928
89,88,200,0.008021
90,89,200,0.008146
91,90,200,0.008828
92,91,200,0.009708
93,92,200,0.008015
94,93,200,0.008798
95,94,200,0.008758
96,95,200,0.008939
97,96,200,0.007906
98,97,200,0.008143
99,98,200,0.008344
100,99,200,0.008251
101,100,200,0.008371
102,101,200,0.008366
103,102,200,0.008227
104,103,200,0.007899
105,104,200,0.007893
106,105,200,0.008106
107,106,200,0.008848
108,107,200,0.007936
109,108,200,0.007939
110,109,200,0.009284
111,110,200,0.008242
112,111,200,0.008266
113,112,200,0.008004
