1574102055995,true,130,160826256,54007858,0,78
1574102058511,true,128,115772256,39398140,0,65
1574102060939,true,128,106221632,34691302,0,66
1574102063411,true,128,106897904,36766566,0,69
1574102065867,true,128,98555976,41858694,0,65
1574102068299,true,128,98627624,44170819,0,67
1574102070735,true,128,96531120,31659299,0,64
1574102073187,true,128,97138312,40227189,0,69
1574102075647,true,128,97619256,36067072,0,69
1574102078067,true,128,97547792,35836415,0,67
1574102080539,true,128,97760328,37577152,0,67
1574102082987,true,128,99489008,36167961,0,73
1574102085443,true,128,96047880,33700633,0,64
1574102087895,true,128,96047040,35984594,0,67
1574102090455,true,128,97458520,35584780,0,70
1574102092911,true,128,99271272,36629727,0,66
1574102095391,true,128,96266560,33561474,0,68
1574102097831,true,128,97497464,35392527,0,66
1574102100251,true,128,97064720,31820900,0,66
1574102102695,true,128,98532592,35073839,0,66
1574102105167,true,128,97466840,37549617,0,68
1574102107655,true,128,97177600,33130265,0,63
1574102110095,true,128,96032192,31595011,0,72
1574102112519,true,128,97358280,32035771,0,68
1574102114947,true,128,97354096,36903750,0,67
1574102117403,true,128,97494336,39056916,0,65
1574102119875,true,128,97496712,39754445,0,64
1574102122339,true,128,97047704,40452358,0,63
1574102124767,true,128,97362896,42816565,0,66
1574102127187,true,128,97066120,38485353,0,66
1574102129679,true,128,97066560,39369383,0,69
1574102132159,true,128,97066824,31538888,0,62
1574102134591,true,128,97257264,38286574,0,67
1574102137067,true,128,97467720,37948319,0,65
1574102139527,true,128,97178128,41516603,0,64
1574102141955,true,128,96032544,40926208,0,66
1574102144483,true,128,96807248,33169726,0,74
1574102146963,true,128,97453248,41104616,0,71
1574102149451,true,128,97494424,41707792,0,71
1574102151947,true,128,97496800,43397105,0,65
1574102154447,true,128,96468728,39848826,0,73
1574102156911,true,128,97065416,40468718,0,71
1574102159351,true,128,97066120,37234144,0,66
1574102161683,true,128,97355848,36735814,0,69
1574102164055,true,128,95686472,36382486,0,65
1574102166435,true,128,97050352,37377451,0,64
1574102168795,true,128,97050440,35591293,0,68
1574102171131,true,128,97050528,40581635,0,64
1574102173531,true,128,95630696,37097361,0,66
1574102175887,true,128,97050616,35097964,0,65
1574102178255,true,128,97050616,36332629,0,67
1574102180611,true,128,97050704,39970420,0,66
1574102182991,true,128,97345728,38008940,0,68
1574102185439,true,128,97467464,39932974,0,69
1574102187907,true,128,97177952,31860121,0,67
1574102190351,true,128,96032448,41836723,0,69
1574102192799,true,128,97447448,34432327,0,66
1574102195267,true,128,97453160,35468104,0,77
1574102197739,true,128,97494336,41009320,0,62
1574102200211,true,128,97046208,37829032,0,63
1574102202695,true,128,97136784,37425765,0,63
1574102205155,true,128,97065416,35702573,0,64
1574102207615,true,128,97066120,37440147,0,73
1574102210067,true,128,97066560,39747772,0,64
1574102212503,true,128,97066824,45481233,0,64
1574102214991,true,128,97151056,37895159,0,64
1574102217451,true,128,97050432,37161180,0,66
1574102219951,true,128,97050520,34843157,0,68
1574102222391,true,128,97050608,34598586,0,69
1574102224839,true,128,97138224,36166423,0,69
1574102227335,true,128,97050608,35438883,0,71
1574102229835,true,128,97050696,41816362,0,70
1574102232331,true,128,97050696,46210763,0,66
1574102234839,true,128,97058104,40157254,0,70
1574102237387,true,128,97050696,45639564,0,65
1574102239919,true,128,97050696,34689695,0,66
